Created date (UTC),Amount,Currency,Captured,Decline Reason,Description,Fee,Status,Seller Message,Taxes On Fee,Customer Email,walletId (metadata),rechargeType (metadata),entityType (metadata),amount (metadata),companyId (metadata),entityId (metadata),currency (metadata),booking_id (metadata),user_id (metadata),listing id (metadata),booking id (metadata),trip end (metadata),trip start (metadata),source (metadata),listing url (metadata),type (metadata),booking url (metadata),Sequential ID (metadata),Donation Post ID (metadata),Email (metadata)
30/04/2025 17:51,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user006@example.com,,,,,,,,,,,,,,,,,,,,
30/04/2025 17:30,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user105@example.com,,,,,,,,,,,,,,,,,,,,
30/04/2025 16:15,100,usd,TRUE,,Subscription update,7.06,Paid,Payment complete.,0,user036@example.com,,,,,,,,,,,,,,,,,,,,
29/04/2025 18:50,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user084@example.com,,,,,,,,,,,,,,,,,,,,
28/04/2025 22:57,50,usd,FALSE,transaction_not_allowed,Subscription update,0,Failed,The bank returned the decline code `transaction_not_allowed`.,0,user050@example.com,,,,,,,,,,,,,,,,,,,,
28/04/2025 18:27,50,usd,TRUE,,Subscription update,4.2,Paid,Payment complete.,0,user111@example.com,,,,,,,,,,,,,,,,,,,,
27/04/2025 21:53,50,usd,TRUE,,Subscription update,4.2,Paid,Payment complete.,0,user065@example.com,,,,,,,,,,,,,,,,,,,,
27/04/2025 21:13,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user066@example.com,,,,,,,,,,,,,,,,,,,,
27/04/2025 20:29,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user116@example.com,,,,,,,,,,,,,,,,,,,,
27/04/2025 19:20,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user090@example.com,,,,,,,,,,,,,,,,,,,,
27/04/2025 10:42,50,usd,FALSE,generic_decline,Subscription update,0,Failed,The bank did not return any further details with this decline.,0,user058@example.com,,,,,,,,,,,,,,,,,,,,
27/04/2025 0:18,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user108@example.com,,,,,,,,,,,,,,,,,,,,
26/04/2025 19:05,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user132@example.com,,,,,,,,,,,,,,,,,,,,
26/04/2025 14:35,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user133@example.com,,,,,,,,,,,,,,,,,,,,
25/04/2025 23:23,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user072@example.com,,,,,,,,,,,,,,,,,,,,
25/04/2025 16:52,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user068@example.com,,,,,,,,,,,,,,,,,,,,
25/04/2025 16:34,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user062@example.com,,,,,,,,,,,,,,,,,,,,
25/04/2025 10:40,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user079@example.com,,,,,,,,,,,,,,,,,,,,
24/04/2025 23:20,50,usd,TRUE,,Subscription update,19.65,Paid,Payment complete.,0,user123@example.com,,,,,,,,,,,,,,,,,,,,
24/04/2025 18:42,50,usd,FALSE,generic_decline,Subscription update,0,Failed,The bank did not return any further details with this decline.,0,user058@example.com,,,,,,,,,,,,,,,,,,,,
24/04/2025 17:04,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user049@example.com,,,,,,,,,,,,,,,,,,,,
24/04/2025 15:11,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user076@example.com,,,,,,,,,,,,,,,,,,,,
24/04/2025 1:42,50,usd,FALSE,do_not_honor,Subscription update,0,Failed,The bank returned the decline code `do_not_honor`.,0,user134@example.com,,,,,,,,,,,,,,,,,,,,
23/04/2025 0:12,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user078@example.com,,,,,,,,,,,,,,,,,,,,
22/04/2025 23:56,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user086@example.com,,,,,,,,,,,,,,,,,,,,
22/04/2025 15:40,50,usd,FALSE,do_not_honor,Subscription update,0,Failed,The bank returned the decline code `do_not_honor`.,0,user079@example.com,,,,,,,,,,,,,,,,,,,,
22/04/2025 4:26,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user049@example.com,,,,,,,,,,,,,,,,,,,,
21/04/2025 18:31,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user119@example.com,,,,,,,,,,,,,,,,,,,,
21/04/2025 16:08,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user001@example.com,,,,,,,,,,,,,,,,,,,,
20/04/2025 18:47,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user124@example.com,,,,,,,,,,,,,,,,,,,,
20/04/2025 18:42,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user125@example.com,,,,,,,,,,,,,,,,,,,,
20/04/2025 17:42,50,usd,FALSE,do_not_honor,Subscription update,0,Failed,The bank returned the decline code `do_not_honor`.,0,user134@example.com,,,,,,,,,,,,,,,,,,,,
20/04/2025 17:04,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user049@example.com,,,,,,,,,,,,,,,,,,,,
19/04/2025 19:30,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user081@example.com,,,,,,,,,,,,,,,,,,,,
18/04/2025 22:11,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user086@example.com,,,,,,,,,,,,,,,,,,,,
17/04/2025 18:19,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user089@example.com,,,,,,,,,,,,,,,,,,,,
17/04/2025 15:12,100,usd,TRUE,,Subscription creation,6.33,Refunded,Payment complete.,0,user135@example.com,,,,,,,,,,,,,,,,,,,,
17/04/2025 11:44,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user080@example.com,,,,,,,,,,,,,,,,,,,,
16/04/2025 19:58,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user128@example.com,,,,,,,,,,,,,,,,,,,,
16/04/2025 19:33,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user092@example.com,,,,,,,,,,,,,,,,,,,,
16/04/2025 15:39,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user014@example.com,,,,,,,,,,,,,,,,,,,,
16/04/2025 7:56,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user086@example.com,,,,,,,,,,,,,,,,,,,,
15/04/2025 20:01,100,usd,TRUE,,Subscription update,6.1,Paid,Payment complete.,0,user095@example.com,,,,,,,,,,,,,,,,,,,,
15/04/2025 1:48,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user094@example.com,,,,,,,,,,,,,,,,,,,,
15/04/2025 1:34,50,usd,FALSE,try_again_later,Subscription update,0,Failed,The bank returned the decline code `try_again_later`.,0,user094@example.com,,,,,,,,,,,,,,,,,,,,
14/04/2025 21:18,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user130@example.com,,,,,,,,,,,,,,,,,,,,
14/04/2025 18:58,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user004@example.com,,,,,,,,,,,,,,,,,,,,
14/04/2025 17:37,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user098@example.com,,,,,,,,,,,,,,,,,,,,
14/04/2025 17:30,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user121@example.com,,,,,,,,,,,,,,,,,,,,
14/04/2025 14:57,100,usd,TRUE,,Subscription creation,7.84,Paid,Payment complete.,0,user005@example.com,,,,,,,,,,,,,,,,,,,,
13/04/2025 17:15,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user010@example.com,,,,,,,,,,,,,,,,,,,,
13/04/2025 16:21,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user011@example.com,,,,,,,,,,,,,,,,,,,,
12/04/2025 18:56,100,usd,TRUE,,Subscription creation,7.84,Refunded,Payment complete.,0,user081@example.com,,,,,,,,,,,,,,,,,,,,
12/04/2025 18:43,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user017@example.com,,,,,,,,,,,,,,,,,,,,
12/04/2025 0:30,100,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user081@example.com,,,,,,,,,,,,,,,,,,,,
11/04/2025 21:23,100,usd,TRUE,,Subscription update,6.1,Paid,Payment complete.,0,user020@example.com,,,,,,,,,,,,,,,,,,,,
11/04/2025 18:09,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user021@example.com,,,,,,,,,,,,,,,,,,,,
10/04/2025 17:03,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user022@example.com,,,,,,,,,,,,,,,,,,,,
09/04/2025 17:01,100,usd,TRUE,,Subscription update,6.68,Paid,Payment complete.,0,user027@example.com,,,,,,,,,,,,,,,,,,,,
09/04/2025 16:09,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user089@example.com,,,,,,,,,,,,,,,,,,,,
08/04/2025 18:38,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user028@example.com,,,,,,,,,,,,,,,,,,,,
08/04/2025 13:47,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user114@example.com,,,,,,,,,,,,,,,,,,,,
07/04/2025 21:55,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user086@example.com,,,,,,,,,,,,,,,,,,,,
07/04/2025 18:35,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user031@example.com,,,,,,,,,,,,,,,,,,,,
07/04/2025 13:34,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user030@example.com,,,,,,,,,,,,,,,,,,,,
06/04/2025 23:47,100,usd,TRUE,,Subscription creation,7.84,Paid,Payment complete.,0,user131@example.com,,,,,,,,,,,,,,,,,,,,
06/04/2025 21:42,50,usd,FALSE,transaction_not_allowed,Subscription update,0,Failed,The bank returned the decline code `transaction_not_allowed`.,0,user031@example.com,,,,,,,,,,,,,,,,,,,,
06/04/2025 18:31,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user032@example.com,,,,,,,,,,,,,,,,,,,,
06/04/2025 16:16,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user033@example.com,,,,,,,,,,,,,,,,,,,,
06/04/2025 1:11,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user101@example.com,,,,,,,,,,,,,,,,,,,,
06/04/2025 0:55,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user034@example.com,,,,,,,,,,,,,,,,,,,,
05/04/2025 21:19,50,usd,TRUE,,Subscription update,4.2,Paid,Payment complete.,0,user037@example.com,,,,,,,,,,,,,,,,,,,,
05/04/2025 20:17,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user038@example.com,,,,,,,,,,,,,,,,,,,,
05/04/2025 16:24,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user040@example.com,,,,,,,,,,,,,,,,,,,,
04/04/2025 20:55,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user086@example.com,,,,,,,,,,,,,,,,,,,,
04/04/2025 14:01,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user046@example.com,,,,,,,,,,,,,,,,,,,,
04/04/2025 0:36,50,usd,FALSE,pickup_card,Subscription update,0,Failed,The bank returned the decline code `pickup_card`.,0,user114@example.com,,,,,,,,,,,,,,,,,,,,
03/04/2025 23:58,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user136@example.com,,,,,,,,,,,,,,,,,,,,
03/04/2025 21:32,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user113@example.com,,,,,,,,,,,,,,,,,,,,
03/04/2025 20:20,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user127@example.com,,,,,,,,,,,,,,,,,,,,
01/04/2025 23:55,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user086@example.com,,,,,,,,,,,,,,,,,,,,
01/04/2025 20:24,50,usd,FALSE,generic_decline,Subscription update,0,Failed,The bank did not return any further details with this decline.,0,user137@example.com,,,,,,,,,,,,,,,,,,,,
31/03/2025 17:54,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user056@example.com,,,,,,,,,,,,,,,,,,,,
31/03/2025 17:52,50,usd,TRUE,,Subscription update,4.2,Paid,Payment complete.,0,user057@example.com,,,,,,,,,,,,,,,,,,,,
31/03/2025 17:50,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user006@example.com,,,,,,,,,,,,,,,,,,,,
31/03/2025 16:16,100,usd,TRUE,,Subscription update,7.06,Paid,Payment complete.,0,user036@example.com,,,,,,,,,,,,,,,,,,,,
30/03/2025 20:46,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user049@example.com,,,,,,,,,,,,,,,,,,,,
30/03/2025 19:26,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user059@example.com,,,,,,,,,,,,,,,,,,,,
30/03/2025 19:19,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user110@example.com,,,,,,,,,,,,,,,,,,,,
30/03/2025 17:31,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user105@example.com,,,,,,,,,,,,,,,,,,,,
29/03/2025 18:49,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user084@example.com,,,,,,,,,,,,,,,,,,,,
28/03/2025 21:55,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user050@example.com,,,,,,,,,,,,,,,,,,,,
28/03/2025 21:53,50,usd,FALSE,do_not_honor,,0,Failed,The bank returned the decline code `do_not_honor`.,0,user050@example.com,,,,,,,,,,,,,,,,,,,,
28/03/2025 20:24,50,usd,FALSE,generic_decline,Subscription update,0,Failed,The bank did not return any further details with this decline.,0,user137@example.com,,,,,,,,,,,,,,,,,,,,
28/03/2025 18:27,50,usd,TRUE,,Subscription update,4.2,Paid,Payment complete.,0,user111@example.com,,,,,,,,,,,,,,,,,,,,
28/03/2025 2:09,100,usd,FALSE,,Deposit held for user 810 for booking 25280,0,Refunded,Payment complete.,0,user138@example.com,,,,,,,,,,,,,,,,,,,,
28/03/2025 2:09,100,usd,TRUE,,Charge for user 810 for booking 25280,5.09,Refunded,Payment complete.,0,user138@example.com,,,,,,,,,,,,,,,,,,,,
27/03/2025 21:53,50,usd,TRUE,,Subscription update,4.2,Paid,Payment complete.,0,user065@example.com,,,,,,,,,,,,,,,,,,,,
27/03/2025 21:13,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user066@example.com,,,,,,,,,,,,,,,,,,,,
27/03/2025 20:30,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user116@example.com,,,,,,,,,,,,,,,,,,,,
27/03/2025 18:18,100,usd,TRUE,,Subscription creation,7.84,Paid,Payment complete.,0,user090@example.com,,,,,,,,,,,,,,,,,,,,
27/03/2025 0:17,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user108@example.com,,,,,,,,,,,,,,,,,,,,
26/03/2025 19:05,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user132@example.com,,,,,,,,,,,,,,,,,,,,
26/03/2025 14:35,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user133@example.com,,,,,,,,,,,,,,,,,,,,
25/03/2025 14:24,50,usd,FALSE,generic_decline,Subscription update,0,Failed,The bank did not return any further details with this decline.,0,user137@example.com,,,,,,,,,,,,,,,,,,,,
25/03/2025 6:41,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user079@example.com,,,,,,,,,,,,,,,,,,,,
24/03/2025 23:19,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user123@example.com,,,,,,,,,,,,,,,,,,,,
24/03/2025 22:10,50,usd,,,Subscription update,,requires_payment_method,,,user139@example.com,,,,,,,,,,,,,,,,,,,,
24/03/2025 17:41,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user058@example.com,,,,,,,,,,,,,,,,,,,,
24/03/2025 14:08,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user076@example.com,,,,,,,,,,,,,,,,,,,,
23/03/2025 0:12,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user078@example.com,,,,,,,,,,,,,,,,,,,,
22/03/2025 17:24,50,usd,FALSE,generic_decline,Subscription update,0,Failed,The bank did not return any further details with this decline.,0,user137@example.com,,,,,,,,,,,,,,,,,,,,
22/03/2025 15:41,50,usd,FALSE,generic_decline,Subscription update,0,Failed,The bank did not return any further details with this decline.,0,user079@example.com,,,,,,,,,,,,,,,,,,,,
22/03/2025 1:31,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user106@example.com,,,,,,,,,,,,,,,,,,,,
21/03/2025 22:29,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user140@example.com,,,,,,,,,,,,,,,,,,,,
21/03/2025 21:33,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user050@example.com,,,,,,,,,,,,,,,,,,,,
21/03/2025 18:31,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user119@example.com,,,,,,,,,,,,,,,,,,,,
21/03/2025 6:48,100,usd,TRUE,partner_insufficient_funds,Subscription update,0,Failed,The customer has insufficient funds with the payment provider.,0,user122@example.com,,,,,,,,,,,,,,,,,,,,
20/03/2025 18:43,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user125@example.com,,,,,,,,,,,,,,,,,,,,
20/03/2025 17:45,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user124@example.com,,,,,,,,,,,,,,,,,,,,
20/03/2025 17:28,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user141@example.com,,,,,,,,,,,,,,,,,,,,
20/03/2025 16:41,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user134@example.com,,,,,,,,,,,,,,,,,,,,
20/03/2025 16:03,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user049@example.com,,,,,,,,,,,,,,,,,,,,
20/03/2025 7:46,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user049@example.com,,,,,,,,,,,,,,,,,,,,
17/03/2025 19:51,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user022@example.com,,,,,,,,,,,,,,,,,,,,
16/03/2025 0:48,100,usd,TRUE,partner_insufficient_funds,Subscription update,0,Failed,The customer has insufficient funds with the payment provider.,0,user122@example.com,,,,,,,,,,,,,,,,,,,,
15/03/2025 23:28,100,usd,TRUE,,,6.2,Paid,Payment complete.,0,user142@example.com,,,,,,,,,,,,,,,,,,,,
15/03/2025 20:00,100,usd,TRUE,,Subscription update,6.1,Paid,Payment complete.,0,user095@example.com,,,,,,,,,,,,,,,,,,,,
15/03/2025 17:24,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user137@example.com,,,,,,,,,,,,,,,,,,,,
15/03/2025 13:46,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user049@example.com,,,,,,,,,,,,,,,,,,,,
14/03/2025 20:17,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user130@example.com,,,,,,,,,,,,,,,,,,,,
14/03/2025 18:59,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user004@example.com,,,,,,,,,,,,,,,,,,,,
14/03/2025 16:37,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user098@example.com,,,,,,,,,,,,,,,,,,,,
14/03/2025 16:28,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user121@example.com,,,,,,,,,,,,,,,,,,,,
14/03/2025 15:41,50,usd,,,Subscription update,,requires_payment_method,,,user143@example.com,,,,,,,,,,,,,,,,,,,,
13/03/2025 16:13,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user010@example.com,,,,,,,,,,,,,,,,,,,,
13/03/2025 15:19,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user011@example.com,,,,,,,,,,,,,,,,,,,,
13/03/2025 9:33,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user050@example.com,,,,,,,,,,,,,,,,,,,,
12/03/2025 17:42,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user017@example.com,,,,,,,,,,,,,,,,,,,,
12/03/2025 11:46,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user049@example.com,,,,,,,,,,,,,,,,,,,,
12/03/2025 0:30,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user081@example.com,,,,,,,,,,,,,,,,,,,,
11/03/2025 20:22,100,usd,TRUE,,Subscription creation,6.1,Paid,Payment complete.,0,user020@example.com,,,,,,,,,,,,,,,,,,,,
11/03/2025 18:31,50,usd,FALSE,do_not_honor,Subscription update,0,Failed,The bank returned the decline code `do_not_honor`.,0,user106@example.com,,,,,,,,,,,,,,,,,,,,
10/03/2025 18:48,100,usd,TRUE,partner_insufficient_funds,Subscription update,0,Failed,The customer has insufficient funds with the payment provider.,0,user122@example.com,,,,,,,,,,,,,,,,,,,,
10/03/2025 13:24,100,usd,TRUE,,,22.05,Refunded,Payment complete.,0,user144@example.com,,,,,,,,,,,,,,,,,,,,
10/03/2025 12:49,100,usd,TRUE,,,5.91,Paid,Payment complete.,0,user145@example.com,,,,,,,,,,,,,,,,,,,,
09/03/2025 20:46,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user049@example.com,,,,,,,,,,,,,,,,,,,,
09/03/2025 17:33,50,usd,FALSE,transaction_not_allowed,Subscription update,0,Failed,The bank returned the decline code `transaction_not_allowed`.,0,user050@example.com,,,,,,,,,,,,,,,,,,,,
09/03/2025 17:01,100,usd,TRUE,,Subscription update,6.68,Paid,Payment complete.,0,user027@example.com,,,,,,,,,,,,,,,,,,,,
08/03/2025 12:16,50,usd,TRUE,,Subscription update,4.65,Refunded,Payment complete.,0,user146@example.com,,,,,,,,,,,,,,,,,,,,
08/03/2025 7:31,50,usd,FALSE,do_not_honor,Subscription update,0,Failed,The bank returned the decline code `do_not_honor`.,0,user106@example.com,,,,,,,,,,,,,,,,,,,,
07/03/2025 7:24,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user137@example.com,,,,,,,,,,,,,,,,,,,,
06/03/2025 21:42,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user031@example.com,,,,,,,,,,,,,,,,,,,,
06/03/2025 21:30,50,usd,,,Subscription update,,requires_payment_method,,,user147@example.com,,,,,,,,,,,,,,,,,,,,
06/03/2025 19:07,50,usd,FALSE,do_not_honor,,0,Failed,The bank returned the decline code `do_not_honor`.,0,user050@example.com,,,,,,,,,,,,,,,,,,,,
06/03/2025 18:32,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user032@example.com,,,,,,,,,,,,,,,,,,,,
06/03/2025 16:16,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user033@example.com,,,,,,,,,,,,,,,,,,,,
06/03/2025 15:12,100,usd,TRUE,,,7.73,Paid,Payment complete.,0,user148@example.com,,,,,,,,,,,,,,,,,,,,
06/03/2025 0:55,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user034@example.com,,,,,,,,,,,,,,,,,,,,
06/03/2025 0:11,100,usd,TRUE,,Subscription creation,7.84,Paid,Payment complete.,0,user101@example.com,,,,,,,,,,,,,,,,,,,,
05/03/2025 20:18,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user038@example.com,,,,,,,,,,,,,,,,,,,,
05/03/2025 20:17,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user037@example.com,,,,,,,,,,,,,,,,,,,,
05/03/2025 16:22,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user040@example.com,,,,,,,,,,,,,,,,,,,,
05/03/2025 12:48,100,usd,TRUE,partner_insufficient_funds,Subscription update,0,Failed,The customer has insufficient funds with the payment provider.,0,user122@example.com,,,,,,,,,,,,,,,,,,,,
05/03/2025 2:43,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user079@example.com,,,,,,,,,,,,,,,,,,,,
05/03/2025 2:07,100,usd,TRUE,,Deposit held for user 964 for booking 24354,7.55,Paid,Payment complete.,0,user149@example.com,,,,,,,,,,,,,,,,,,,,
05/03/2025 2:07,100,usd,TRUE,,Charge for user 964 for booking 24354,6.97,Paid,Payment complete.,0,user149@example.com,,,,,,,,,,,,,,,,,,,,
04/03/2025 21:56,100,usd,FALSE,,Deposit held for user 634 for booking 24346,0,Refunded,Payment complete.,0,user142@example.com,,,,,,,,,,,,,,,,,,,,
04/03/2025 21:56,100,usd,TRUE,,Charge for user 634 for booking 24346,6.2,Paid,Payment complete.,0,user142@example.com,,,,,,,,,,,,,,,,,,,,
04/03/2025 14:00,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user046@example.com,,,,,,,,,,,,,,,,,,,,
04/03/2025 3:47,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user114@example.com,,,,,,,,,,,,,,,,,,,,
03/03/2025 23:59,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user136@example.com,,,,,,,,,,,,,,,,,,,,
03/03/2025 23:38,50,usd,FALSE,try_again_later,Subscription creation,0,Failed,The bank returned the decline code `try_again_later`.,0,user114@example.com,,,,,,,,,,,,,,,,,,,,
03/03/2025 23:35,50,usd,FALSE,try_again_later,Subscription creation,0,Failed,The bank returned the decline code `try_again_later`.,0,user114@example.com,,,,,,,,,,,,,,,,,,,,
03/03/2025 20:31,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user113@example.com,,,,,,,,,,,,,,,,,,,,
03/03/2025 19:24,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user137@example.com,,,,,,,,,,,,,,,,,,,,
03/03/2025 17:31,50,usd,FALSE,do_not_honor,Subscription update,0,Failed,The bank returned the decline code `do_not_honor`.,0,user106@example.com,,,,,,,,,,,,,,,,,,,,
03/03/2025 13:33,50,usd,FALSE,transaction_not_allowed,Subscription update,0,Failed,The bank returned the decline code `transaction_not_allowed`.,0,user050@example.com,,,,,,,,,,,,,,,,,,,,
01/03/2025 22:54,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user086@example.com,,,,,,,,,,,,,,,,,,,,
01/03/2025 5:33,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user105@example.com,,,,,,,,,,,,,,,,,,,,
